inventory_id,store_id,title,rating,rental_rate,replacement_cost
1455,2,"FISH OPUS",R,2.99,22.99
1456,2,"FISH OPUS",R,2.99,22.99
1457,2,"FISH OPUS",R,2.99,22.99
1458,2,"FISH OPUS",R,2.99,22.99
1459,1,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1460,1,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1461,1,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1462,2,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1463,2,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1464,2,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1465,2,"FLAMINGOS CONNECTICUT",PG-13,4.99,28.99
1466,1,"FLASH WARS",NC-17,4.99,21.99
1467,1,"FLASH WARS",NC-17,4.99,21.99
1468,1,"FLASH WARS",NC-17,4.99,21.99
1469,1,"FLASH WARS",NC-17,4.99,21.99
1470,1,"FLATLINERS KILLER",G,2.99,29.99
1471,1,"FLATLINERS KILLER",G,2.99,29.99
1472,1,"FLATLINERS KILLER",G,2.99,29.99
1473,1,"FLATLINERS KILLER",G,2.99,29.99
1474,2,"FLATLINERS KILLER",G,2.99,29.99
1475,2,"FLATLINERS KILLER",G,2.99,29.99
1476,2,"FLIGHT LIES",R,4.99,22.99
1477,2,"FLIGHT LIES",R,4.99,22.99
1478,2,"FLIGHT LIES",R,4.99,22.99
1479,2,"FLIGHT LIES",R,4.99,22.99
1480,1,"FLINTSTONES HAPPINESS",PG-13,4.99,11.99
1481,1,"FLINTSTONES HAPPINESS",PG-13,4.99,11.99
1482,1,"FLINTSTONES HAPPINESS",PG-13,4.99,11.99
1483,2,"FLINTSTONES HAPPINESS",PG-13,4.99,11.99
1484,2,"FLINTSTONES HAPPINESS",PG-13,4.99,11.99
1485,1,"FLYING HOOK",NC-17,2.99,18.99
1486,1,"FLYING HOOK",NC-17,2.99,18.99
1487,2,"FLYING HOOK",NC-17,2.99,18.99
1488,2,"FLYING HOOK",NC-17,2.99,18.99
1489,2,"FLYING HOOK",NC-17,2.99,18.99
1490,2,"FLYING HOOK",NC-17,2.99,18.99
1491,1,"FOOL MOCKINGBIRD",PG,4.99,24.99
1492,1,"FOOL MOCKINGBIRD",PG,4.99,24.99
1493,1,"FOOL MOCKINGBIRD",PG,4.99,24.99
1494,1,"FOOL MOCKINGBIRD",PG,4.99,24.99
1495,2,"FOOL MOCKINGBIRD",PG,4.99,24.99
1496,2,"FOOL MOCKINGBIRD",PG,4.99,24.99
1497,2,"FOREVER CANDIDATE",NC-17,2.99,28.99
1498,2,"FOREVER CANDIDATE",NC-17,2.99,28.99
1499,2,"FOREVER CANDIDATE",NC-17,2.99,28.99
1500,2,"FOREVER CANDIDATE",NC-17,2.99,28.99
1501,1,"FORREST SONS",R,2.99,15.99
1502,1,"FORREST SONS",R,2.99,15.99
1503,1,"FORREST SONS",R,2.99,15.99
1504,2,"FORREST SONS",R,2.99,15.99
1505,2,"FORREST SONS",R,2.99,15.99
1506,2,"FORREST SONS",R,2.99,15.99
1507,1,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1508,1,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1509,1,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1510,1,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1511,2,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1512,2,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1513,2,"FORRESTER COMANCHEROS",NC-17,4.99,22.99
1514,1,"FORWARD TEMPLE",NC-17,2.99,25.99
1515,1,"FORWARD TEMPLE",NC-17,2.99,25.99
1516,1,"FORWARD TEMPLE",NC-17,2.99,25.99
1517,1,"FORWARD TEMPLE",NC-17,2.99,25.99
1518,2,"FORWARD TEMPLE",NC-17,2.99,25.99
1519,2,"FORWARD TEMPLE",NC-17,2.99,25.99
1520,2,"FORWARD TEMPLE",NC-17,2.99,25.99
1521,2,"FORWARD TEMPLE",NC-17,2.99,25.99
1522,1,"FREAKY POCUS",R,2.99,16.99
1523,1,"FREAKY POCUS",R,2.99,16.99
1524,2,"FREAKY POCUS",R,2.99,16.99
1525,2,"FREAKY POCUS",R,2.99,16.99
1526,1,"FREDDY STORM",NC-17,4.99,21.99
1527,1,"FREDDY STORM",NC-17,4.99,21.99
1528,2,"FREDDY STORM",NC-17,4.99,21.99
1529,2,"FREDDY STORM",NC-17,4.99,21.99
1530,2,"FREDDY STORM",NC-17,4.99,21.99
1531,2,"FREDDY STORM",NC-17,4.99,21.99
1532,1,"FREEDOM CLEOPATRA",PG-13,0.99,23.99
1533,1,"FREEDOM CLEOPATRA",PG-13,0.99,23.99
1534,1,"FRENCH HOLIDAY",PG,4.99,22.99
1535,1,"FRENCH HOLIDAY",PG,4.99,22.99
1536,1,"FRENCH HOLIDAY",PG,4.99,22.99
1537,2,"FRENCH HOLIDAY",PG,4.99,22.99
1538,2,"FRENCH HOLIDAY",PG,4.99,22.99
1539,1,"FRIDA SLIPPER",R,2.99,11.99
1540,1,"FRIDA SLIPPER",R,2.99,11.99
1541,2,"FRIDA SLIPPER",R,2.99,11.99
1542,2,"FRIDA SLIPPER",R,2.99,11.99
1543,2,"FRISCO FORREST",PG,4.99,23.99
1544,2,"FRISCO FORREST",PG,4.99,23.99
1545,2,"FRISCO FORREST",PG,4.99,23.99
1546,2,"FROGMEN BREAKING",R,0.99,17.99
1547,2,"FROGMEN BREAKING",R,0.99,17.99
1548,2,"FROGMEN BREAKING",R,0.99,17.99
1549,1,"FRONTIER CABIN",PG-13,4.99,14.99
1550,1,"FRONTIER CABIN",PG-13,4.99,14.99
1551,1,"FROST HEAD",PG,0.99,13.99
1552,1,"FROST HEAD",PG,0.99,13.99
1553,1,"FROST HEAD",PG,0.99,13.99
1554,1,"FROST HEAD",PG,0.99,13.99
1555,2,"FROST HEAD",PG,0.99,13.99
1556,2,"FROST HEAD",PG,0.99,13.99
1557,2,"FROST HEAD",PG,0.99,13.99
1558,2,"FROST HEAD",PG,0.99,13.99
1559,1,"FUGITIVE MAGUIRE",R,4.99,28.99
1560,1,"FUGITIVE MAGUIRE",R,4.99,28.99
1561,1,"FUGITIVE MAGUIRE",R,4.99,28.99
1562,1,"FUGITIVE MAGUIRE",R,4.99,28.99
1563,1,"FULL FLATLINERS",PG,2.99,14.99
1564,1,"FULL FLATLINERS",PG,2.99,14.99
1565,1,"FURY MURDER",PG-13,0.99,28.99
1566,1,"FURY MURDER",PG-13,0.99,28.99
1567,1,"FURY MURDER",PG-13,0.99,28.99
1568,2,"FURY MURDER",PG-13,0.99,28.99
1569,2,"FURY MURDER",PG-13,0.99,28.99
1570,1,"GABLES METROPOLIS",PG,0.99,17.99
1571,1,"GABLES METROPOLIS",PG,0.99,17.99
1572,1,"GABLES METROPOLIS",PG,0.99,17.99
1573,2,"GABLES METROPOLIS",PG,0.99,17.99
1574,2,"GABLES METROPOLIS",PG,0.99,17.99
1575,1,"GALAXY SWEETHEARTS",R,4.99,13.99
1576,1,"GALAXY SWEETHEARTS",R,4.99,13.99
1577,2,"GALAXY SWEETHEARTS",R,4.99,13.99
1578,2,"GALAXY SWEETHEARTS",R,4.99,13.99
1579,2,"GALAXY SWEETHEARTS",R,4.99,13.99
1580,2,"GALAXY SWEETHEARTS",R,4.99,13.99
1581,1,"GAMES BOWFINGER",PG-13,4.99,17.99
1582,1,"GAMES BOWFINGER",PG-13,4.99,17.99
1583,1,"GAMES BOWFINGER",PG-13,4.99,17.99
1584,1,"GAMES BOWFINGER",PG-13,4.99,17.99
1585,2,"GANDHI KWAI",PG-13,0.99,9.99
1586,2,"GANDHI KWAI",PG-13,0.99,9.99
1587,2,"GANDHI KWAI",PG-13,0.99,9.99
1588,2,"GANDHI KWAI",PG-13,0.99,9.99
1589,1,"GANGS PRIDE",PG-13,2.99,27.99
1590,1,"GANGS PRIDE",PG-13,2.99,27.99
1591,1,"GANGS PRIDE",PG-13,2.99,27.99
1592,1,"GANGS PRIDE",PG-13,2.99,27.99
1593,2,"GANGS PRIDE",PG-13,2.99,27.99
1594,2,"GANGS PRIDE",PG-13,2.99,27.99
1595,2,"GANGS PRIDE",PG-13,2.99,27.99
1596,1,"GARDEN ISLAND",G,4.99,21.99
1597,1,"GARDEN ISLAND",G,4.99,21.99
1598,1,"GARDEN ISLAND",G,4.99,21.99
1599,1,"GARDEN ISLAND",G,4.99,21.99
1600,2,"GARDEN ISLAND",G,4.99,21.99
1601,2,"GARDEN ISLAND",G,4.99,21.99
1602,2,"GARDEN ISLAND",G,4.99,21.99
1603,2,"GARDEN ISLAND",G,4.99,21.99
1604,1,"GASLIGHT CRUSADE",PG,2.99,10.99
1605,1,"GASLIGHT CRUSADE",PG,2.99,10.99
1606,1,"GASLIGHT CRUSADE",PG,2.99,10.99
1607,2,"GASLIGHT CRUSADE",PG,2.99,10.99
1608,2,"GASLIGHT CRUSADE",PG,2.99,10.99
1609,2,"GASLIGHT CRUSADE",PG,2.99,10.99
1610,2,"GATHERING CALENDAR",PG-13,0.99,22.99
1611,2,"GATHERING CALENDAR",PG-13,0.99,22.99
1612,2,"GATHERING CALENDAR",PG-13,0.99,22.99
1613,2,"GATHERING CALENDAR",PG-13,0.99,22.99
1614,1,"GENTLEMEN STAGE",NC-17,2.99,22.99
1615,1,"GENTLEMEN STAGE",NC-17,2.99,22.99
1616,2,"GENTLEMEN STAGE",NC-17,2.99,22.99
1617,2,"GENTLEMEN STAGE",NC-17,2.99,22.99
1618,2,"GENTLEMEN STAGE",NC-17,2.99,22.99
1619,2,"GENTLEMEN STAGE",NC-17,2.99,22.99
1620,1,"GHOST GROUNDHOG",G,4.99,18.99
1621,1,"GHOST GROUNDHOG",G,4.99,18.99
1622,1,"GHOST GROUNDHOG",G,4.99,18.99
1623,2,"GHOST GROUNDHOG",G,4.99,18.99
1624,2,"GHOST GROUNDHOG",G,4.99,18.99
1625,2,"GHOSTBUSTERS ELF",R,0.99,18.99
1626,2,"GHOSTBUSTERS ELF",R,0.99,18.99
1627,1,"GIANT TROOPERS",R,2.99,10.99
1628,1,"GIANT TROOPERS",R,2.99,10.99
1629,1,"GIANT TROOPERS",R,2.99,10.99
1630,1,"GIANT TROOPERS",R,2.99,10.99
1631,2,"GIANT TROOPERS",R,2.99,10.99
1632,2,"GIANT TROOPERS",R,2.99,10.99
1633,2,"GIANT TROOPERS",R,2.99,10.99
1634,2,"GIANT TROOPERS",R,2.99,10.99
1635,2,"GILBERT PELICAN",G,0.99,13.99
1636,2,"GILBERT PELICAN",G,0.99,13.99
1637,2,"GILBERT PELICAN",G,0.99,13.99
1638,2,"GILBERT PELICAN",G,0.99,13.99
1639,1,"GILMORE BOILED",R,0.99,29.99
1640,1,"GILMORE BOILED",R,0.99,29.99
1641,1,"GILMORE BOILED",R,0.99,29.99
1642,1,"GILMORE BOILED",R,0.99,29.99
1643,2,"GILMORE BOILED",R,0.99,29.99
1644,2,"GILMORE BOILED",R,0.99,29.99
1645,2,"GILMORE BOILED",R,0.99,29.99
1646,2,"GILMORE BOILED",R,0.99,29.99
1647,1,"GLASS DYING",G,0.99,24.99
1648,1,"GLASS DYING",G,0.99,24.99
1649,1,"GLASS DYING",G,0.99,24.99
1650,1,"GLASS DYING",G,0.99,24.99
1651,1,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1652,1,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1653,1,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1654,1,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1655,2,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1656,2,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1657,2,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1658,2,"GLEAMING JAWBREAKER",NC-17,2.99,25.99
1659,1,"GLORY TRACY",PG-13,2.99,13.99
1660,1,"GLORY TRACY",PG-13,2.99,13.99
1661,1,"GO PURPLE",R,0.99,12.99
1662,1,"GO PURPLE",R,0.99,12.99
1663,1,"GO PURPLE",R,0.99,12.99
1664,2,"GO PURPLE",R,0.99,12.99
1665,2,"GO PURPLE",R,0.99,12.99
1666,2,"GO PURPLE",R,0.99,12.99
1667,1,"GODFATHER DIARY",NC-17,2.99,14.99
1668,1,"GODFATHER DIARY",NC-17,2.99,14.99
1669,1,"GODFATHER DIARY",NC-17,2.99,14.99
1670,1,"GOLD RIVER",R,4.99,21.99
1671,1,"GOLD RIVER",R,4.99,21.99
1672,2,"GOLD RIVER",R,4.99,21.99
1673,2,"GOLD RIVER",R,4.99,21.99
1674,1,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1675,1,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1676,1,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1677,1,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1678,2,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1679,2,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1680,2,"GOLDFINGER SENSIBILITY",G,0.99,29.99
1681,1,"GOLDMINE TYCOON",R,0.99,20.99
1682,1,"GOLDMINE TYCOON",R,0.99,20.99
1683,1,"GOLDMINE TYCOON",R,0.99,20.99
1684,1,"GOLDMINE TYCOON",R,0.99,20.99
1685,2,"GOLDMINE TYCOON",R,0.99,20.99
1686,2,"GOLDMINE TYCOON",R,0.99,20.99
1687,2,"GOLDMINE TYCOON",R,0.99,20.99
1688,1,"GONE TROUBLE",R,2.99,20.99
1689,1,"GONE TROUBLE",R,2.99,20.99
1690,1,"GOODFELLAS SALUTE",PG,4.99,22.99
1691,1,"GOODFELLAS SALUTE",PG,4.99,22.99
1692,1,"GOODFELLAS SALUTE",PG,4.99,22.99
1693,1,"GOODFELLAS SALUTE",PG,4.99,22.99
1694,2,"GOODFELLAS SALUTE",PG,4.99,22.99
1695,2,"GOODFELLAS SALUTE",PG,4.99,22.99
1696,2,"GOODFELLAS SALUTE",PG,4.99,22.99
1697,2,"GOODFELLAS SALUTE",PG,4.99,22.99
1698,1,"GORGEOUS BINGO",R,2.99,26.99
1699,1,"GORGEOUS BINGO",R,2.99,26.99
1700,1,"GORGEOUS BINGO",R,2.99,26.99
1701,2,"GORGEOUS BINGO",R,2.99,26.99
1702,2,"GORGEOUS BINGO",R,2.99,26.99
1703,1,"GOSFORD DONNIE",G,4.99,17.99
1704,1,"GOSFORD DONNIE",G,4.99,17.99
1705,1,"GOSFORD DONNIE",G,4.99,17.99
1706,1,"GRACELAND DYNAMITE",R,4.99,26.99
1707,1,"GRACELAND DYNAMITE",R,4.99,26.99
1708,1,"GRADUATE LORD",G,2.99,14.99
1709,1,"GRADUATE LORD",G,2.99,14.99
1710,1,"GRADUATE LORD",G,2.99,14.99
1711,2,"GRADUATE LORD",G,2.99,14.99
1712,2,"GRADUATE LORD",G,2.99,14.99
1713,1,"GRAFFITI LOVE",PG,0.99,29.99
1714,1,"GRAFFITI LOVE",PG,0.99,29.99
1715,1,"GRAFFITI LOVE",PG,0.99,29.99
1716,2,"GRAFFITI LOVE",PG,0.99,29.99
1717,2,"GRAFFITI LOVE",PG,0.99,29.99
1718,2,"GRAFFITI LOVE",PG,0.99,29.99
1719,2,"GRAFFITI LOVE",PG,0.99,29.99
1720,1,"GRAIL FRANKENSTEIN",NC-17,2.99,17.99
1721,1,"GRAIL FRANKENSTEIN",NC-17,2.99,17.99
1722,1,"GRAPES FURY",G,0.99,20.99
1723,1,"GRAPES FURY",G,0.99,20.99
1724,1,"GRAPES FURY",G,0.99,20.99
1725,1,"GRAPES FURY",G,0.99,20.99
1726,2,"GRAPES FURY",G,0.99,20.99
1727,2,"GRAPES FURY",G,0.99,20.99
1728,2,"GRAPES FURY",G,0.99,20.99
1729,1,"GREASE YOUTH",G,0.99,20.99
1730,1,"GREASE YOUTH",G,0.99,20.99
1731,1,"GREASE YOUTH",G,0.99,20.99
1732,2,"GREASE YOUTH",G,0.99,20.99
1733,2,"GREASE YOUTH",G,0.99,20.99
1734,2,"GREASE YOUTH",G,0.99,20.99
1735,1,"GREATEST NORTH",NC-17,2.99,24.99
1736,1,"GREATEST NORTH",NC-17,2.99,24.99
1737,1,"GREATEST NORTH",NC-17,2.99,24.99
1738,1,"GREATEST NORTH",NC-17,2.99,24.99
1739,2,"GREATEST NORTH",NC-17,2.99,24.99
1740,2,"GREATEST NORTH",NC-17,2.99,24.99
1741,2,"GREATEST NORTH",NC-17,2.99,24.99
1742,2,"GREATEST NORTH",NC-17,2.99,24.99
1743,2,"GREEDY ROOTS",R,0.99,14.99
1744,2,"GREEDY ROOTS",R,0.99,14.99
1745,2,"GREEDY ROOTS",R,0.99,14.99
1746,2,"GREEDY ROOTS",R,0.99,14.99
1747,1,"GREEK EVERYONE",PG,2.99,11.99
1748,1,"GREEK EVERYONE",PG,2.99,11.99
1749,2,"GREEK EVERYONE",PG,2.99,11.99
1750,2,"GREEK EVERYONE",PG,2.99,11.99
1751,2,"GREEK EVERYONE",PG,2.99,11.99
1752,1,"GRINCH MASSAGE",R,4.99,25.99
1753,1,"GRINCH MASSAGE",R,4.99,25.99
1754,2,"GRINCH MASSAGE",R,4.99,25.99
1755,2,"GRINCH MASSAGE",R,4.99,25.99
1756,2,"GRINCH MASSAGE",R,4.99,25.99
1757,1,"GRIT CLOCKWORK",PG,0.99,21.99
1758,1,"GRIT CLOCKWORK",PG,0.99,21.99
1759,1,"GRIT CLOCKWORK",PG,0.99,21.99
1760,1,"GRIT CLOCKWORK",PG,0.99,21.99
1761,2,"GRIT CLOCKWORK",PG,0.99,21.99
1762,2,"GRIT CLOCKWORK",PG,0.99,21.99
1763,2,"GRIT CLOCKWORK",PG,0.99,21.99
1764,2,"GRIT CLOCKWORK",PG,0.99,21.99
1765,1,"GROOVE FICTION",NC-17,0.99,13.99
1766,1,"GROOVE FICTION",NC-17,0.99,13.99
1767,1,"GROOVE FICTION",NC-17,0.99,13.99
1768,2,"GROOVE FICTION",NC-17,0.99,13.99
1769,2,"GROOVE FICTION",NC-17,0.99,13.99
1770,2,"GROSSE WONDERFUL",R,4.99,19.99
1771,2,"GROSSE WONDERFUL",R,4.99,19.99
1772,2,"GROSSE WONDERFUL",R,4.99,19.99
1773,1,"GROUNDHOG UNCUT",PG-13,4.99,26.99
1774,1,"GROUNDHOG UNCUT",PG-13,4.99,26.99
1775,2,"GROUNDHOG UNCUT",PG-13,4.99,26.99
1776,2,"GROUNDHOG UNCUT",PG-13,4.99,26.99
1777,2,"GROUNDHOG UNCUT",PG-13,4.99,26.99
1778,1,"GUN BONNIE",G,0.99,27.99
1779,1,"GUN BONNIE",G,0.99,27.99
1780,1,"GUN BONNIE",G,0.99,27.99
1781,2,"GUN BONNIE",G,0.99,27.99
1782,2,"GUN BONNIE",G,0.99,27.99
1783,2,"GUN BONNIE",G,0.99,27.99
1784,1,"GUNFIGHT MOON",NC-17,0.99,16.99
1785,1,"GUNFIGHT MOON",NC-17,0.99,16.99
1786,1,"GUNFIGHT MOON",NC-17,0.99,16.99
1787,2,"GUNFIGHT MOON",NC-17,0.99,16.99
1788,2,"GUNFIGHT MOON",NC-17,0.99,16.99
1789,2,"GUNFIGHT MOON",NC-17,0.99,16.99
1790,1,"GUNFIGHTER MUSSOLINI",PG-13,2.99,9.99
1791,1,"GUNFIGHTER MUSSOLINI",PG-13,2.99,9.99
1792,2,"GUNFIGHTER MUSSOLINI",PG-13,2.99,9.99
1793,2,"GUNFIGHTER MUSSOLINI",PG-13,2.99,9.99
1794,1,"GUYS FALCON",R,4.99,20.99
1795,1,"GUYS FALCON",R,4.99,20.99
1796,1,"GUYS FALCON",R,4.99,20.99
1797,1,"HALF OUTFIELD",PG-13,2.99,25.99
1798,1,"HALF OUTFIELD",PG-13,2.99,25.99
1799,1,"HALF OUTFIELD",PG-13,2.99,25.99
1800,1,"HALF OUTFIELD",PG-13,2.99,25.99
1801,2,"HALF OUTFIELD",PG-13,2.99,25.99
1802,2,"HALF OUTFIELD",PG-13,2.99,25.99
1803,2,"HALF OUTFIELD",PG-13,2.99,25.99
1804,1,"HALL CASSIDY",NC-17,4.99,13.99
1805,1,"HALL CASSIDY",NC-17,4.99,13.99
1806,1,"HALL CASSIDY",NC-17,4.99,13.99
1807,1,"HALL CASSIDY",NC-17,4.99,13.99
1808,2,"HALL CASSIDY",NC-17,4.99,13.99
1809,2,"HALL CASSIDY",NC-17,4.99,13.99
1810,1,"HALLOWEEN NUTS",PG-13,2.99,19.99
1811,1,"HALLOWEEN NUTS",PG-13,2.99,19.99
1812,1,"HAMLET WISDOM",R,2.99,21.99
1813,1,"HAMLET WISDOM",R,2.99,21.99
1814,1,"HAMLET WISDOM",R,2.99,21.99
1815,1,"HAMLET WISDOM",R,2.99,21.99
1816,1,"HANDICAP BOONDOCK",R,0.99,28.99
1817,1,"HANDICAP BOONDOCK",R,0.99,28.99
1818,1,"HANDICAP BOONDOCK",R,0.99,28.99
1819,2,"HANDICAP BOONDOCK",R,0.99,28.99
1820,2,"HANDICAP BOONDOCK",R,0.99,28.99
1821,2,"HANDICAP BOONDOCK",R,0.99,28.99
1822,2,"HANGING DEEP",G,4.99,18.99
1823,2,"HANGING DEEP",G,4.99,18.99
1824,2,"HANGING DEEP",G,4.99,18.99
1825,2,"HANGING DEEP",G,4.99,18.99
1826,1,"HANKY OCTOBER",NC-17,2.99,26.99
1827,1,"HANKY OCTOBER",NC-17,2.99,26.99
1828,1,"HANKY OCTOBER",NC-17,2.99,26.99
1829,2,"HANKY OCTOBER",NC-17,2.99,26.99
1830,2,"HANKY OCTOBER",NC-17,2.99,26.99
1831,2,"HANKY OCTOBER",NC-17,2.99,26.99
1832,2,"HANKY OCTOBER",NC-17,2.99,26.99
1833,2,"HANOVER GALAXY",NC-17,4.99,21.99
1834,2,"HANOVER GALAXY",NC-17,4.99,21.99
1835,2,"HANOVER GALAXY",NC-17,4.99,21.99
1836,2,"HANOVER GALAXY",NC-17,4.99,21.99
1837,2,"HAPPINESS UNITED",G,2.99,23.99
1838,2,"HAPPINESS UNITED",G,2.99,23.99
1839,1,"HARDLY ROBBERS",R,2.99,15.99
1840,1,"HARDLY ROBBERS",R,2.99,15.99
1841,1,"HAROLD FRENCH",NC-17,0.99,10.99
1842,1,"HAROLD FRENCH",NC-17,0.99,10.99
1843,1,"HARPER DYING",G,0.99,15.99
1844,1,"HARPER DYING",G,0.99,15.99
1845,1,"HARPER DYING",G,0.99,15.99
1846,2,"HARPER DYING",G,0.99,15.99
1847,2,"HARPER DYING",G,0.99,15.99
1848,2,"HARPER DYING",G,0.99,15.99
1849,1,"HARRY IDAHO",PG-13,4.99,18.99
1850,1,"HARRY IDAHO",PG-13,4.99,18.99
1851,1,"HARRY IDAHO",PG-13,4.99,18.99
1852,1,"HARRY IDAHO",PG-13,4.99,18.99
1853,2,"HARRY IDAHO",PG-13,4.99,18.99
1854,2,"HARRY IDAHO",PG-13,4.99,18.99
1855,2,"HARRY IDAHO",PG-13,4.99,18.99
1856,2,"HARRY IDAHO",PG-13,4.99,18.99
1857,2,"HAUNTED ANTITRUST",NC-17,4.99,13.99
1858,2,"HAUNTED ANTITRUST",NC-17,4.99,13.99
1859,1,"HAUNTING PIANIST",R,0.99,22.99
1860,1,"HAUNTING PIANIST",R,0.99,22.99
1861,2,"HAUNTING PIANIST",R,0.99,22.99
1862,2,"HAUNTING PIANIST",R,0.99,22.99
1863,2,"HAUNTING PIANIST",R,0.99,22.99
1864,2,"HAUNTING PIANIST",R,0.99,22.99
1865,1,"HAWK CHILL",PG-13,0.99,12.99
1866,1,"HAWK CHILL",PG-13,0.99,12.99
1867,1,"HEAD STRANGER",R,4.99,28.99
1868,1,"HEAD STRANGER",R,4.99,28.99
1869,1,"HEAD STRANGER",R,4.99,28.99
1870,1,"HEAD STRANGER",R,4.99,28.99
1871,2,"HEAD STRANGER",R,4.99,28.99
1872,2,"HEAD STRANGER",R,4.99,28.99
1873,2,"HEAD STRANGER",R,4.99,28.99
1874,1,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1875,1,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1876,1,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1877,1,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1878,2,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1879,2,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1880,2,"HEARTBREAKERS BRIGHT",G,4.99,9.99
1881,1,"HEAVEN FREEDOM",PG,2.99,19.99
1882,1,"HEAVEN FREEDOM",PG,2.99,19.99
1883,1,"HEAVEN FREEDOM",PG,2.99,19.99
1884,2,"HEAVEN FREEDOM",PG,2.99,19.99
1885,2,"HEAVEN FREEDOM",PG,2.99,19.99
1886,1,"HEAVENLY GUN",NC-17,4.99,13.99
1887,1,"HEAVENLY GUN",NC-17,4.99,13.99
1888,1,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1889,1,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1890,1,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1891,1,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1892,2,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1893,2,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1894,2,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1895,2,"HEAVYWEIGHTS BEAST",G,4.99,25.99
1896,1,"HEDWIG ALTER",NC-17,2.99,16.99
1897,1,"HEDWIG ALTER",NC-17,2.99,16.99
1898,1,"HEDWIG ALTER",NC-17,2.99,16.99
1899,1,"HELLFIGHTERS SIERRA",PG,2.99,23.99
1900,1,"HELLFIGHTERS SIERRA",PG,2.99,23.99
1901,1,"HELLFIGHTERS SIERRA",PG,2.99,23.99
1902,2,"HELLFIGHTERS SIERRA",PG,2.99,23.99
1903,2,"HELLFIGHTERS SIERRA",PG,2.99,23.99
1904,2,"HELLFIGHTERS SIERRA",PG,2.99,23.99
1905,1,"HIGH ENCINO",R,2.99,23.99
1906,1,"HIGH ENCINO",R,2.99,23.99
1907,1,"HIGH ENCINO",R,2.99,23.99
1908,2,"HIGH ENCINO",R,2.99,23.99
1909,2,"HIGH ENCINO",R,2.99,23.99
1910,2,"HIGH ENCINO",R,2.99,23.99
1911,1,"HIGHBALL POTTER",R,0.99,10.99
1912,1,"HIGHBALL POTTER",R,0.99,10.99
1913,2,"HIGHBALL POTTER",R,0.99,10.99
1914,2,"HIGHBALL POTTER",R,0.99,10.99
1915,2,"HIGHBALL POTTER",R,0.99,10.99
1916,2,"HIGHBALL POTTER",R,0.99,10.99
1917,1,"HILLS NEIGHBORS",G,0.99,29.99
1918,1,"HILLS NEIGHBORS",G,0.99,29.99
1919,1,"HILLS NEIGHBORS",G,0.99,29.99
1920,1,"HILLS NEIGHBORS",G,0.99,29.99
1921,2,"HILLS NEIGHBORS",G,0.99,29.99
1922,2,"HILLS NEIGHBORS",G,0.99,29.99
1923,1,"HOBBIT ALIEN",PG-13,0.99,27.99
1924,1,"HOBBIT ALIEN",PG-13,0.99,27.99
1925,1,"HOBBIT ALIEN",PG-13,0.99,27.99
1926,1,"HOBBIT ALIEN",PG-13,0.99,27.99
1927,2,"HOBBIT ALIEN",PG-13,0.99,27.99
1928,2,"HOBBIT ALIEN",PG-13,0.99,27.99
1929,2,"HOBBIT ALIEN",PG-13,0.99,27.99
1930,2,"HOBBIT ALIEN",PG-13,0.99,27.99
1931,1,"HOLES BRANNIGAN",PG,4.99,27.99
1932,1,"HOLES BRANNIGAN",PG,4.99,27.99
1933,2,"HOLES BRANNIGAN",PG,4.99,27.99
1934,2,"HOLES BRANNIGAN",PG,4.99,27.99
